id_grid;fila;risco_fila;testes;positivos;total_users;total_risco2;total_risco
dc0b66ff-f6f1-4ca3-b93b-ece6c5be0330;8;2;1;;9;0.22;0.25
73e0b9fd-cdd5-49da-ad6c-d56bfbacb182;3;2;;;3;0.67;0.67
c458fbca-ec18-4fbf-982c-9bd00c6ecc1d;1;0;;;1;0;0
d287ef53-64c8-4383-9665-b197dead31cb;1;0;;;1;0;0
17d53ced-775c-4881-a7bd-2ee3562f7717;11;7;;;11;0.64;0.64
4cea30c9-ebaa-47d2-b368-4520449f9807;16;2;;;16;0.13;0.13
9e931176-e46d-4d19-9daa-18fd8a398773;1;0;;;1;0;0
980097d0-3380-4801-9b4b-9160ca99fe6e;3;0;;;3;0;0
a2d6acd5-f6b9-48ac-ac11-5042c69d04fb;106;41;6;;112;0.37;0.39
a55ef1a2-a113-4bc3-8a37-17a3dfa2ac46;21;10;;;21;0.48;0.48
ff4d7ef3-e6e4-422e-bbed-f18c9bc373a7;54;7;1;;55;0.13;0.13
92ab8855-2415-4524-a754-3f4f78d4f7ee;12;5;;;12;0.42;0.42
903bd484-18cb-471a-857b-de3dff122ce4;2;0;;;2;0;0
7b6392c6-ac7b-4d61-8a22-9775d313cbe7;4;2;;;4;0.5;0.5
b4cb52bc-e813-49c9-9f8c-bac8387d2af7;1;1;;;1;1;1
08dac758-3cb1-4892-93f8-67a834847b0f;5;2;;;5;0.4;0.4
42e58ffc-96fa-47da-9029-82511ada69ef;11;0;1;;12;0;0
9341baa0-f348-482c-b1b9-31594223617b;1;0;;;1;0;0
9d90153f-ed29-4624-99f8-8c737426d04e;1;0;;;1;0;0
82002481-c7ab-4416-aa17-fd4346e97d24;10;3;;;10;0.3;0.3
26a6d1ff-d845-4c89-ae0d-7049bb0c5aeb;5;1;;;5;0.2;0.2
2d3678d9-3ce1-4fdf-a9e5-dd11d040e6db;1;1;;;1;1;1
8f088be3-cedd-4da1-b9ac-275f50f6508d;16;5;1;;17;0.29;0.31
4a23043e-c157-4986-9890-e1f9d42a9d1a;1;0;;;1;0;0
52861f53-bfac-453c-9c92-24bdcba20936;17;7;;;17;0.41;0.41
ebed0988-711b-4457-9643-42bbc033a229;7;4;;;7;0.57;0.57
604e653f-e4b5-40e6-9f73-cf029491a5ba;1;0;;;1;0;0
fabfa3b6-7d7b-4ac4-8b71-eb1bdedefb06;91;9;31;;122;0.07;0.1
7177d160-5e24-42d7-aadf-d331d1f601c8;16;6;;;16;0.38;0.38
af5633f0-df43-4a86-9330-35d99e66368f;4;2;;;4;0.5;0.5
756237be-53b4-41be-a4dc-2843b1e4924a;2;0;;;2;0;0
2160db39-69f1-4c78-982e-8deaec5c6e2c;3;0;2;;5;0;0
9eabbb69-59ad-48c0-9b34-d52a10095879;13;4;5;;18;0.22;0.31
9ff35a13-d539-4492-85ff-c1c0f6928d21;3;3;;;3;1;1
545eb03a-1ca6-49e5-ba45-d376a4526d9f;2;0;;;2;0;0
c5996b2d-f90e-41ce-af3e-a108e17d42d3;2;0;;;2;0;0
69de79ca-1c21-4e06-87f6-d0fd1401dbd0;27;9;2;;29;0.31;0.33
8563d735-abe9-4431-84b3-296fbb09290a;17;7;;;17;0.41;0.41
97bfe8f7-bc36-4ebb-bc86-a524728ce2fa;4;1;;;4;0.25;0.25
b20e5bea-e811-4695-b260-609acfb455a9;4;0;2;;6;0;0
f72a1c7d-f257-4898-9cd8-01b49d31c584;3;0;;;3;0;0
6c9effc0-ee0a-4f6b-b59d-9748d4abb8c0;1;0;;;1;0;0
13b27695-f9ae-4559-bcee-ba4fe4e04d46;3;0;2;;5;0;0
b2f04ae8-1351-45d3-a5b8-bb9a1d862348;11;5;;;11;0.45;0.45
f087b7e1-b2a4-404a-8b9a-2328d5d01ebe;7;5;1;;8;0.63;0.71
8f4e1acc-ce70-4652-91c3-145c31574385;8;4;;;8;0.5;0.5
54b32e8a-31ff-45af-babb-06986f671fc8;5;1;2;;7;0.14;0.2
a7dc4ee5-cb77-455c-bdb5-36942d2d5328;131;54;13;;144;0.38;0.41
c9a004e5-ae2b-4b8f-adab-ec1d8be50dc5;1;0;;;1;0;0
bcdb2b99-7335-49fb-bab2-48aa68f39c8b;1;0;;;1;0;0
413fa559-aa02-4361-b455-48b7d10ea8f4;1;0;;;1;0;0
53991cdc-bf1e-416f-bb3e-712f8dadb96a;1;0;;;1;0;0
7c39e11c-ca5b-4ff7-8ba5-9847eed43638;1;0;;;1;0;0
4bc34f33-08fa-4dcf-86c1-180b3c32223e;2;0;;;2;0;0
909de27a-59ff-4d43-9891-843d8c5fcc7e;21;5;2;;23;0.22;0.24
7c1620af-6f48-4729-b21b-52f700c5869f;1;0;;;1;0;0
10712609-345a-4cba-bff8-7234a90fff4b;1;0;;;1;0;0
3a0e7975-e2e6-4752-9db0-fef2137f31b8;3;2;;;3;0.67;0.67
98c8678a-6734-4898-b43a-de9815263ea7;47;24;4;;51;0.47;0.51
00676a7e-9cda-4b36-99bb-31f43a51e9ad;10;4;1;;11;0.36;0.4
2b27062f-6cfb-483f-8f5b-e7faf60180d2;1;0;;;1;0;0
92c17e51-87f5-48b0-a0fc-51c43cfa923b;1;0;;;1;0;0
a07b9ea5-50e9-4445-a1f6-b94be5f5415a;38;14;3;;41;0.34;0.37
d758e2ea-52ea-41df-9149-1a28b282fca5;5;2;;;5;0.4;0.4
bcbe4bab-86d4-49e7-a9ea-663a275a1233;4;1;;;4;0.25;0.25
57c4d1d4-8d9e-4460-a6c0-2072378e2cd2;56;25;1;;57;0.44;0.45
2002f59b-524b-44d0-886d-abfa62f9d0b2;1;0;;;1;0;0
61a0f149-35e2-4ea1-b6f9-807921057b8a;3;2;;;3;0.67;0.67
afb8a87d-e018-43a5-a7fb-15965acf039a;3;3;;;3;1;1
51517810-9a8f-4b08-958c-7afbe1988822;5;0;;;5;0;0
6a356a91-9361-4a71-a84e-efe2ec2b4512;1;1;;;1;1;1
00bb4d68-dc86-4fbd-a5ee-f98c38493721;1;0;;;1;0;0
41ab604c-7159-4acd-b315-b503fd41b6f5;14;7;;;14;0.5;0.5
1efc4b99-638e-4cf7-9a6d-c825513ad4e5;15;6;;;15;0.4;0.4
3c232a9f-9f6c-43ba-9a9a-68e558426268;1;0;;;1;0;0
0e686877-2098-4021-aceb-6b01d05f82ef;30;9;;;30;0.3;0.3
9fc50153-74a9-4663-b67f-6289174680e0;2;0;;;2;0;0
f1c446f6-20c1-418c-ad31-ac6060018335;1;1;;;1;1;1
75f2b8cf-b2ab-4b1e-9fa2-98468761caf3;28;12;2;;30;0.4;0.43
9171577c-6234-460e-9a78-982cdab1754d;3;3;;;3;1;1
593d371a-1d01-41e8-ae08-c624f9628258;4;2;;;4;0.5;0.5
ac70443d-d670-41fe-838e-b1e91256d97c;28;4;10;;38;0.11;0.14
3c711d12-3c6d-4c98-9570-e8477dd23c37;1;1;;;1;1;1
c939522b-a575-4d8b-b06e-ccaa9cbf9336;2;0;;;2;0;0
c12c4bb2-e689-4fc1-a746-d3434fbaac34;64;34;8;;72;0.47;0.53
618b9bfe-390f-496f-840b-109b70a43473;3;0;;;3;0;0
6744ad0c-a352-48e0-9337-53b1bea445d4;1;0;;;1;0;0
6341e069-4d7a-486a-81ef-fecba6d6a91b;3;0;;;3;0;0
fe2244b7-aff0-4535-9495-66613c49fe20;16;7;;;16;0.44;0.44
a08386be-72f1-4cf6-9052-182f7fe0e474;10;4;;;10;0.4;0.4
ffc2c8c3-86fd-4b2b-a33b-3a48e2a77670;9;6;1;;10;0.6;0.67
2c1ee840-5696-4b62-8353-d2a62b8b73fc;11;2;;;11;0.18;0.18
685a06ab-c22b-4008-b13a-ed173096c5ab;14;9;;;14;0.64;0.64
48c15824-d495-4f8b-96f4-eb9a79e08c29;2;1;;;2;0.5;0.5
2a9efb39-b9b8-4df7-a96d-03bebff03798;11;4;2;;13;0.31;0.36
70e353ba-3e94-4c0d-b942-2d197b0cd437;1;1;;;1;1;1
428200e1-c489-4e29-8314-75168de5a3b4;3;0;;;3;0;0
1ddc3e03-b7ba-4433-bef1-159efc529d65;1;0;;;1;0;0
5a569de8-8a14-4176-8b3c-0977729b3a61;5;1;;;5;0.2;0.2
54e1a2be-0204-4542-bcc8-4a0c8233d263;9;5;;;9;0.56;0.56
ea71dd37-8e52-4975-b90e-e46b48452b5b;1;0;;;1;0;0
17fb5630-2f4c-48b8-8c25-06634c97376d;3;1;;;3;0.33;0.33
45331805-708f-41d7-8317-b2956ed905f3;2;0;;;2;0;0
0ca8a6f5-29d8-43e4-8917-57a9850b9060;12;2;;;12;0.17;0.17
3aad57dd-7fea-4c26-9aa0-a064ee44cf49;1;0;;;1;0;0
89a82d3f-3f12-49b4-8fef-f848845e49e3;2;0;;;2;0;0
7cbbb160-e3ee-4be1-a62c-2fc7bccf6b4b;1;0;;;1;0;0
a780d58a-399a-47b1-929a-a4d96f2b8cd6;4;0;1;;5;0;0
d1935556-004d-456b-8285-0f71e6ea0690;3;0;;;3;0;0
2f6e9111-5b96-49f0-a01b-c2bee5a2a59c;3;1;;;3;0.33;0.33
69cdd8e3-308e-4d59-b593-9cc034cbe799;70;36;7;;77;0.47;0.51
48823ff3-34ce-462c-8af6-cf61196c7cf8;1;0;;;1;0;0
f0476345-51d8-4ac9-a5c2-ae790cc5f9b9;12;3;3;;15;0.2;0.25
a5dfc75f-d82f-4dd6-aa73-44ed6b744797;2;1;;;2;0.5;0.5
a1398651-4528-4537-a1ee-896db99dc878;1;1;;;1;1;1
0b40923c-1ff3-4188-a7ee-c3420235ddfe;1;0;;;1;0;0
adb1fac0-7711-4b3f-a95e-5914dc7f89dd;9;5;2;;11;0.45;0.56
a176d798-648e-43a7-8b0c-b9036225b69f;3;1;;;3;0.33;0.33
18a577da-dc8f-4d1c-b33a-01e3274162f3;1;0;1;;2;0;0
a87bacb8-f55f-48d0-a054-33ad3397b7e2;1;0;;;1;0;0
8b9074ef-6f81-4b01-aa21-8645dcdde648;3;2;1;;4;0.5;0.67
d68886eb-2586-485f-9619-719b718a1dfc;27;11;1;;28;0.39;0.41
a6402ca1-1b0b-4bb8-9b13-f48d06920ed2;1;0;;;1;0;0
40c3adf0-fbf5-458c-ac69-484f3a88cd5d;2;0;;;2;0;0
904a4a28-7f54-46c5-a57d-74d46093104d;1;1;;;1;1;1
096eeb2e-71a3-4a4d-973c-9ce03473eab0;44;6;23;;67;0.09;0.14
0899b461-ab2f-445d-960e-64c7286e4393;6;4;;;6;0.67;0.67
d4c16edc-6ec1-4438-b08a-6f214ec8d027;1;0;;;1;0;0
2ea52d9d-f5b9-46d6-92f9-addc03b76f3c;1;0;;;1;0;0
9e9d7f55-4c37-429d-9fda-e2442c399d19;50;21;3;;53;0.4;0.42
94ca90c9-9b64-4b56-a94d-e24ca5bad261;23;7;1;;24;0.29;0.3
9013810e-e97d-4c27-9cba-a58d20bdafde;1;0;;;1;0;0
18473795-90bf-4387-b47f-03f0f4470c2d;5;0;;;5;0;0
298434c7-6cca-4297-ac6d-cb127fb7590d;2;1;;;2;0.5;0.5
28ac028d-7cbc-44fe-84b7-d51b3b2a01da;9;4;1;;10;0.4;0.44
f74db7ec-630e-425a-8e5c-451a3735533d;4;3;;;4;0.75;0.75
ae7ce1a8-ea13-4223-859a-f69bdde61bbf;7;0;;;7;0;0
0a3228d7-2a84-43ea-b026-68b04c31a8a7;22;6;;;22;0.27;0.27
ffd78f48-b1e5-4762-aa0e-8542e54063f3;62;7;9;;71;0.1;0.11
0f7a0693-b21d-4a77-9927-d05c15a5379d;35;13;;;35;0.37;0.37
1487579e-92d4-40bd-97f7-2bcdc20744d9;5;1;;;5;0.2;0.2
b9a1eafe-b32a-4afa-b76f-42a0f2a2c52b;1;0;;;1;0;0
752c4a6b-ae51-44af-87d9-7b6ed0c0deb6;1;1;;;1;1;1
d1efa453-fd98-4a96-a256-7f2365f7c28b;27;8;;;27;0.3;0.3
d315f762-a310-4a7d-803e-36bb71e6d870;1;1;;;1;1;1
fbd1dad9-06e4-4b06-b09c-c71ca1901f4e;23;8;2;;25;0.32;0.35
0399040e-cc19-4146-bbf1-5354b2cc4299;5;1;;;5;0.2;0.2
d875ed4b-1d64-4391-835b-48e86baf6500;1;1;;;1;1;1
e9b8a0c5-e5dd-4f70-9a92-27915c69ccec;2;0;;;2;0;0
1e8dc6bf-274f-48b7-a97c-e67ffb718540;1;1;;;1;1;1
403baa10-8211-49c7-bbf6-6769a925f631;1;1;1;;2;0.5;1
56d9e778-5f5e-453e-b164-95c52192fa24;1;1;;;1;1;1
c656e31d-dd6f-4c71-96d0-6a97c2867bd5;1;0;;;1;0;0
ce249b99-2e28-4d42-ad8c-1857c77a922e;12;6;1;;13;0.46;0.5
c6bf33fa-94c3-403a-86a3-b7ecc6ad2334;1;1;;;1;1;1
0882ec14-642d-4313-b74a-c42a51beac08;3;0;;;3;0;0
a2f9dedd-273b-4edd-b26f-eb3dfdda2f58;1;0;;;1;0;0
9c69e796-c140-4ffc-a7e1-1447b2702f02;2;2;;;2;1;1
2b6f2314-4b5a-4de4-ae0d-5b2dc567e550;2;0;;;2;0;0
9a56d663-6f71-41f5-b9c9-24316e1ac6c7;26;7;1;;27;0.26;0.27
45ac4b96-8fdb-4a1e-938a-4c283a71c8d4;1;1;;;1;1;1
174c82b9-4e79-444e-98e5-e6e673cf20c2;1;0;;;1;0;0
a9d04fed-c8f0-4e24-a9bf-4dd097c433a9;2;1;;;2;0.5;0.5
9cd308e5-85ef-41ef-a8be-d744d2be226d;24;6;1;;25;0.24;0.25
6026c174-37c8-4b3f-888d-ce61461d4451;2;1;;;2;0.5;0.5
5995bd44-aaef-47df-9c94-268226a3776d;1;0;;;1;0;0
be9ef218-81b8-4f71-865e-7cf2a037c247;1;0;;;1;0;0
f3d68965-3531-4582-9d23-aadaf3caaa22;23;6;;;23;0.26;0.26
88557916-71c3-439d-86ee-a5e46e133cbc;1;0;;;1;0;0
95b005ef-395f-49d1-8c60-3fad17de8282;1;1;;;1;1;1
c17d763d-2b6d-4df8-b258-9f2db073d1db;1;0;;;1;0;0
af2f0c8d-07bb-4a09-a610-df4de55884e9;39;21;;;39;0.54;0.54
61dedae2-e2ee-4269-8b18-8fd00308b79c;1;1;1;;2;0.5;1
27b5a1c8-d26a-4c9c-89de-b734e9f21f52;1;0;;;1;0;0
9964247d-ae63-441c-a5da-ebf8d8e6c1e3;32;13;2;;34;0.38;0.41
484b0c98-51e5-4adf-979e-bd79db897474;1;0;;;1;0;0
643f9583-d4bc-471b-b15c-f33ceb04b3cf;33;21;2;;35;0.6;0.64
b6303f31-9fbb-4c12-876a-4dbd601bbe70;1;0;;;1;0;0
d6bec24a-b7a6-4aed-bf1b-2a5c7c750124;15;6;;;15;0.4;0.4
d98392ff-92fe-464e-a2a8-e71578cc554d;1;0;;;1;0;0
767954a3-bc92-4899-a5dd-74b5a2ede2e2;2;2;;;2;1;1
a9976a10-b011-40fe-82bf-0d450eeb9adb;32;21;3;;35;0.6;0.66
7c34fc71-c989-4c48-bb14-6c27c3e73e9d;1;0;;;1;0;0
cdb9f139-76bf-40ef-967f-78155ef46b0e;19;5;3;;22;0.23;0.26
33fc6507-8ea1-453e-a19a-321ac463678e;4;0;1;;5;0;0
bb5197ad-dd59-483e-a4ca-bd0366608002;27;6;5;;32;0.19;0.22
2d3fc785-0e64-4475-8f98-158057e91b18;11;8;;;11;0.73;0.73
651b14ff-4a17-440c-b47e-e1bd373c11ac;33;12;4;;37;0.32;0.36
ca760e88-a389-4d2b-8294-3c6cc34f9fb1;1;0;;;1;0;0
6e05cce9-aa24-41c8-841c-00fdeddf2aae;1;0;;;1;0;0
25f39771-ebfd-452d-945f-cd84c87f6c85;7;5;1;;8;0.63;0.71
6a6234cf-02c6-4a32-9250-2cdb62a306de;1;0;;;1;0;0
141e9118-7a74-4132-b8fa-9684ef3d3966;2;2;;;2;1;1
3507089f-7741-4d9f-9035-50e01cb4eb21;1;0;;;1;0;0
02610611-e31c-4b7c-95f2-61fdd625a6f2;1;0;;;1;0;0
9963d05b-9c5a-4c10-8dfa-590ca1c06308;17;7;;;17;0.41;0.41
9d811bcd-839b-472a-9bae-ab4c5d916ed9;3;3;;;3;1;1
5248f6f2-c93d-4506-9263-eac96f685b44;2;0;;;2;0;0
ebcc2486-73a4-4587-8572-54bf2454413d;1;0;;;1;0;0
ccc62c4b-1539-4460-91a4-0e0ef201dfb6;1;1;;;1;1;1
288391ec-dfc6-4f7f-93ce-639113e36db0;7;3;;;7;0.43;0.43
da69bbb0-1c92-413e-b12b-801231849240;1;1;;;1;1;1
c556a5f5-807e-4632-b8cd-67c23baaca2f;4;1;1;;5;0.2;0.25
df3deda8-a42e-4890-a217-24e5b6666f70;2;2;;;2;1;1
85aa8f94-3889-42f7-ba36-b08585251188;93;49;9;;102;0.48;0.53
f9de0ff6-7cc5-4bb5-aeda-23796e7f4992;35;11;2;;37;0.3;0.31
c345a8d1-748b-45db-8f5a-567530feef3f;1;0;;;1;0;0
b65d4332-9a52-438b-a13f-d6758698b1b0;1;1;;;1;1;1
f5f2bb34-81ae-4421-91a7-95f69b752901;8;3;;;8;0.38;0.38
ad5c0c59-d9c3-407c-b1db-73c7b45e8c45;29;12;;;29;0.41;0.41
e0c14973-cb91-4d78-92a1-9f3a8274ad5d;1;0;;;1;0;0
3876acf5-89fd-42cf-b990-f3f97129199b;26;13;2;;28;0.46;0.5
b01b8182-24c0-4152-9b0e-3b6225f836a6;1;0;;;1;0;0
0c977de5-61be-4210-a285-e6a68336303e;4;1;;;4;0.25;0.25
539cb959-7a6d-4c94-9d8f-ca7ed6de80bf;1;0;;;1;0;0
11e45105-d198-4a5e-b54c-94e915433c45;1;1;;;1;1;1
5bc77382-6906-4908-8432-3f4e0dea9ac6;1;0;;;1;0;0
43c19e35-8061-47bd-879a-2d0e85609375;11;7;;;11;0.64;0.64
97096208-7114-47fc-971b-cb4e6aa9b294;83;35;3;;86;0.41;0.42
2cf6cc5c-36b0-4a9a-a5c6-aa480675906d;7;2;;;7;0.29;0.29
335ad594-a10b-4fae-9020-c787ecb26b47;2;1;;;2;0.5;0.5
a8141566-f7e2-4632-959b-7106792de5cb;2;1;;;2;0.5;0.5
df5101d0-22fa-41a1-b0e8-2820381826b1;2;0;;;2;0;0
32017673-7f91-41e4-ab51-8b25c110c72d;3;2;;;3;0.67;0.67
90e41eca-4d0d-48dd-9552-233c600aedda;13;1;;;13;0.08;0.08
360f3121-6095-4fed-9134-3491f2d749bc;2;2;;;2;1;1
92ed1c5b-e139-4cad-a279-a3dc3b4e5485;44;16;;;44;0.36;0.36
823fdc03-a39b-4cbc-b843-9027e3c1ea1b;1;0;;;1;0;0
a2dc393d-1b1e-473c-bcca-68dba64a9bbe;1;1;;;1;1;1
8f994436-f91a-4cc6-8941-c6af2b690b9f;6;5;;;6;0.83;0.83
b5ffee9f-83b6-45cc-910f-de4402de9b81;5;3;;;5;0.6;0.6
d397087a-876f-4402-9005-74c4ca6a6958;1;1;;;1;1;1
1b4e8c63-118f-4b80-a036-c5b4e81fdad5;6;2;;;6;0.33;0.33
1733cc3f-e0e5-4c3e-976e-e8251738c3b9;1;0;2;;3;0;0
a7d5eb9f-bfd8-49d2-8baf-3fd25ca40be0;1;1;;;1;1;1
9b51d02b-278f-42e6-a0ae-b8777105fa31;6;2;;;6;0.33;0.33
a8d7a3e1-489b-4b02-a550-d8dbd33881f2;25;11;5;;30;0.37;0.44
4f0999e5-b7b7-4fa0-a5b7-986de0f41aa2;5;3;;;5;0.6;0.6
d5f93319-f78a-41e0-9628-68a2cd19ab71;1;1;;;1;1;1
e7d630dc-e403-4814-a26f-90cac7c36fe0;2;1;;;2;0.5;0.5
2d97acb6-6fba-4066-ae19-5dcd336407a5;3;0;;;3;0;0
8e506a33-fa46-47b8-9b1c-10a0c279621c;3;2;;;3;0.67;0.67
ad59f9a3-da94-4b65-8c02-48a5b5bdb9ef;3;1;1;;4;0.25;0.33
70f4fd1d-f666-47ac-b039-c8347624520e;3;0;;;3;0;0
e67420a0-0d39-47b6-9d49-087db18b624f;5;1;;;5;0.2;0.2
a9e95c70-e9af-49ef-a649-17184dc0cfdb;2;0;;;2;0;0
23b8575e-d096-487b-8174-36989fe94242;32;12;7;;39;0.31;0.38
a3bcafd5-87ab-4d1a-856f-241300af8813;14;8;1;;15;0.53;0.57
22661a26-3fd9-4c3e-bb6e-8aa7f5d4d689;14;1;;;14;0.07;0.07
07ec7345-62e1-4bf0-8551-a1fd3b42f8d8;19;11;;;19;0.58;0.58
9fa82f47-73f0-45a3-8dd1-567e4506972b;9;6;1;;10;0.6;0.67
a2c223e7-846b-4f05-af85-f6422b99e87e;1;1;;;1;1;1
728e516d-9bcf-4eaa-bc43-856b9444647c;1;1;;;1;1;1
eb4107d6-3072-4ca8-ac20-afba7f06805a;1;1;;;1;1;1
9eeb4936-e76f-4472-b37c-5fabe0a1a631;32;11;;;32;0.34;0.34
9c8fb4ee-5165-438b-bc5e-25202ab23eca;2;0;;;2;0;0
e3e26279-1245-4178-b4d6-2d367cf0455f;2;0;;;2;0;0
7b76265b-40cb-4168-8aec-ac97e19d4bcc;6;2;1;;7;0.29;0.33
e1fc7093-61ec-4785-acc9-b2b48087137e;36;18;2;;38;0.47;0.5
4dd36274-2aa5-495a-83e1-f5c9397eec47;19;6;3;;22;0.27;0.32
9385d9d9-4e2a-4b48-a2d2-5a7eff7747aa;6;2;2;;8;0.25;0.33
d418bf90-da86-43d3-a390-9f71173623bb;1;0;;;1;0;0
97148a2e-3784-44da-bb9f-390c7d52c3a8;1;1;;;1;1;1
efa89af2-9de4-4acb-858e-30e2af706038;2;2;;;2;1;1
5cdef863-8bb5-4fa8-8b41-34e6f8780406;1;0;;;1;0;0
e8adcb0e-6593-456c-8893-f3492ef21c48;3;0;3;;6;0;0
f263332e-32ce-44d9-a241-800825779110;1;0;;;1;0;0
fd81f932-4cdd-47f5-a5ab-6c9e36a44817;1;0;;;1;0;0
1ba11b1a-004c-4866-a506-9568fafb2ff7;3;0;1;;4;0;0
eb222886-d3bd-47d7-943e-4e4802fd5322;2;0;;;2;0;0
73760d87-c35f-43c2-8c3e-3ca244bcffae;1;0;;;1;0;0
7ba6b532-a504-423c-a5b3-ef4bcba4cdc0;13;4;6;;19;0.21;0.31
9c5992c4-cda2-47da-98fb-d5b09a973568;1;1;;;1;1;1
3644c950-329a-4c3b-9707-d94f9890c2d1;2;0;;;2;0;0
92981687-0b76-4103-9708-9894f74d06d7;16;5;;;16;0.31;0.31
24a6ca5c-48fc-480b-82eb-01de3b80b95b;21;8;;;21;0.38;0.38
5efb1825-125b-4291-a18b-f250b94f74d8;8;3;;;8;0.38;0.38
438d1c1a-d383-40f5-86a4-b0afd24297cb;3;0;2;;5;0;0
6f25fe2c-cae8-4785-88a4-97b33150819d;26;15;3;;29;0.52;0.58
2722f4ba-33d5-4c5c-b609-cd1ecedb4fd7;2;1;;;2;0.5;0.5
4728cfdc-4a2e-467d-bca2-ee8bb9d269eb;48;19;7;;55;0.35;0.4
e6c6c5eb-6d4a-4054-92e2-982563ea4e0e;1;0;;;1;0;0
c661f2b8-dc92-4243-b3f2-862a5a8ac3a5;2;2;;;2;1;1
f3fb459a-77d0-4063-8111-70c5a4fa90c1;4;4;1;;5;0.8;1
5e97fcb8-e262-440f-b133-7ffc3d1c9a29;4;1;1;;5;0.2;0.25
914aa4ba-416b-45ed-a473-d54d672a48f8;8;4;1;;9;0.44;0.5
8b1441b6-8f21-4e70-89e2-1921b181b830;12;6;;;12;0.5;0.5
21cf5e03-51fc-4621-bd82-c2c07f72025f;18;9;;;18;0.5;0.5
b7bdc17b-0618-4cdf-bd3c-629c7ea85b6c;2;1;;;2;0.5;0.5
482ee4fc-d111-444d-8b24-0609e7360778;6;4;;;6;0.67;0.67
a5bcfe03-425d-40b7-9ecc-a42718024ed9;9;6;;;9;0.67;0.67
ff5b5eed-1546-429c-a537-15d721a0cab0;5;4;;;5;0.8;0.8
29543997-9660-41a1-b806-056bedcb56cb;1;0;;;1;0;0
db5f931f-51c4-42c5-8e2a-e56267ada6b6;17;4;6;;23;0.17;0.24
056dae77-efe0-4ee8-a868-8a0f7b12aa24;1;0;;;1;0;0
7dfdde31-c9a4-41f4-8b84-3641eaa4afe0;7;7;;;7;1;1
4588d872-376d-45cd-b8d0-fa8b1cd8dfff;4;0;;;4;0;0
5d6bfd88-2e2e-4421-88b7-bf4e37dc1b66;1;0;;;1;0;0
5ee3c103-b214-451f-854f-7ba1e0dfb675;1;0;;;1;0;0
c2f4a12e-5f45-4239-9b4e-0dca40b83de3;22;8;3;;25;0.32;0.36
781ffadc-cb94-4c7d-a3f3-1cf2a911d4f5;1;1;;;1;1;1
609bf4d5-ed75-4d9f-abaa-6772c68e2247;1;0;;;1;0;0
6bb271b2-edde-4c6a-a0ba-0549a9a7388c;3;0;;;3;0;0
f931ee54-39bb-44e5-8f6f-a3bfea41ded5;1;1;;;1;1;1
97f46568-1c8e-489a-bbe9-c72d999df9ce;7;1;;;7;0.14;0.14
ad9ea4a8-8398-423b-b3b9-6c33dd8417e8;9;1;;;9;0.11;0.11
215e4cc1-be9c-4d63-8a90-a8f56c92642c;8;3;;;8;0.38;0.38
ff35265f-462f-4efa-9acc-cbfed2d657fc;18;9;;;18;0.5;0.5
d03e573d-bb2e-49f6-9afb-ddcc4f1816dc;1;0;;;1;0;0
bca1d35a-c2de-444a-9f1d-2a707712aadd;11;3;1;;12;0.25;0.27
0c54e8c7-eef0-46c6-a4d2-f5342692b6e1;3;0;;;3;0;0
2a1a3358-5622-43c3-be55-49c7ff0de89c;2;2;;;2;1;1
c864578f-4e88-4378-b9ba-e43b7f1edf7e;1;1;;;1;1;1
7316a5ec-1a51-4db1-a463-20fda9012d8a;1;1;;;1;1;1
0f4fc96b-d469-4363-9f54-61b0413911fc;1;1;;;1;1;1
a5ab3199-b098-4f84-af2a-2da047a241d5;4;3;;;4;0.75;0.75
f1d150d2-819e-43f1-87f3-4aff3349bb5b;2;2;;;2;1;1
9977aebb-04be-4bd7-be76-6b7f1b4ce70e;1;0;;;1;0;0
4c3028a4-16e2-44d6-bdbf-d89203793173;4;1;;;4;0.25;0.25
fc80daf3-e285-4337-b7bf-979761e734a0;3;1;;;3;0.33;0.33
05a60924-22a2-497a-bc31-08b1fbc5bd24;3;0;;;3;0;0
63820a7e-c266-4fa7-8b56-a0f6c7ad47e4;1;0;;;1;0;0
2fbb4238-c612-404a-93d0-d933e6fea5c2;2;0;;;2;0;0
d0d1e0a9-6b86-4689-9094-0594d42df8e6;4;1;;;4;0.25;0.25
baf92599-26a3-4205-862e-8c96de5ddafd;7;1;;;7;0.14;0.14
02c270f5-e48a-4538-a9bf-3c19fd29865f;2;0;1;;3;0;0
ed5c64a0-0803-45f8-8dc4-0eaeea99724e;11;5;;;11;0.45;0.45
7917d092-db28-4f5d-9f17-77f87533652c;1;0;;;1;0;0
bb6fc703-6fdf-4a72-9fa2-7deba61045ef;1;0;;;1;0;0
f2fe9e66-eaad-4189-82d7-90e39c5e9bb1;1;0;;;1;0;0
4e85228e-31cd-4212-b1a0-4347e830d4db;2;1;;;2;0.5;0.5
36730d24-6ada-4111-8627-1b3c71c8dcca;1;0;;;1;0;0
22838f66-dd85-40c4-b3b8-4c5497f6ecaf;1;0;;;1;0;0
911d4f07-68cd-4fba-9301-ecd190d9309e;2;0;;;2;0;0
a3da428c-63cd-4f81-9a75-57af3353f7a4;79;22;20;;99;0.22;0.28
02f53a53-9c15-48d7-8c88-97028c8d868b;1;0;;;1;0;0
1eaf0855-cb0a-4824-81f1-78a117c05d32;37;18;4;;41;0.44;0.49
923aee34-755d-424d-b933-ff3aa603784a;9;4;;;9;0.44;0.44
